16/10/19 15:11: Setting delay=1000
16/10/19 15:11: Setting logging=false
16/10/19 15:11: Setting timeout=5000
16/10/19 15:11: Adding url to queue for scraping: https://www.kurzy.cz/kurzy-men/
16/10/19 15:12: New data pair saved: hodnotaDnes - 2.5390
16/10/19 15:12: New data pair saved: hodnotaDnes - 14.5930
16/10/19 15:12: New data pair saved: hodnotaDnes - 5.9960
16/10/19 15:12: New data pair saved: hodnotaDnes - 5.4160
16/10/19 15:12: New data pair saved: hodnotaDnes - 36.3830
16/10/19 15:12: New data pair saved: hodnotaDnes - 17.0180
16/10/19 15:12: New data pair saved: hodnotaDnes - 2.3770
16/10/19 15:12: New data pair saved: hodnotaDnes - 23.4270
16/10/19 15:12: New data pair saved: hodnotaDnes - 76.8080
16/10/19 15:12: New data pair saved: hodnotaDnes - 3.9570
16/10/19 15:12: New data pair saved: hodnotaVcera - 23.4580
16/10/19 15:12: New data pair saved: hodnotaVcera - 15.8480
16/10/19 15:12: New data pair saved: hodnotaVcera - 5.6800
16/10/19 15:12: New data pair saved: hodnotaVcera - 29.6600
16/10/19 15:12: New data pair saved: hodnotaVcera - 13.2010
16/10/19 15:12: New data pair saved: hodnotaVcera - 3.3130
16/10/19 15:12: New data pair saved: hodnotaVcera - 3.4560
16/10/19 15:12: New data pair saved: hodnotaVcera - 25.8200
16/10/19 15:12: New data pair saved: hodnotaVcera - 45.4340
16/10/19 15:12: New data pair saved: hodnotaVcera - 2.9900
16/10/19 15:12: New data pair saved: hodnotaVcera - 3.4730
16/10/19 15:12: New data pair saved: hodnotaVcera - 32.8100
16/10/19 15:12: New data pair saved: hodnotaVcera - 1.6560
16/10/19 15:12: New data pair saved: hodnotaVcera - 18.6700
16/10/19 15:12: New data pair saved: hodnotaVcera - 6.6580
16/10/19 15:12: New data pair saved: hodnotaVcera - 21.6570
16/10/19 15:12: New data pair saved: hodnotaVcera - 1.5780
16/10/19 15:12: New data pair saved: hodnotaVcera - 1.9780
16/10/19 15:12: New data pair saved: hodnotaVcera - 17.7310
16/10/19 15:12: New data pair saved: hodnotaVcera - 7.7680
16/10/19 15:12: New data pair saved: hodnotaVcera - 5.5980
16/10/19 15:12: New data pair saved: hodnotaVcera - 1.2200
16/10/19 15:12: New data pair saved: hodnotaVcera - 32.1500
16/10/19 15:12: New data pair saved: hodnotaVcera - 2.5650
16/10/19 15:12: New data pair saved: hodnotaVcera - 14.7120
16/10/19 15:12: New data pair saved: hodnotaVcera - 6.0110
16/10/19 15:12: New data pair saved: hodnotaVcera - 5.4310
16/10/19 15:12: New data pair saved: hodnotaVcera - 36.3950
16/10/19 15:12: New data pair saved: hodnotaVcera - 17.1130
16/10/19 15:12: New data pair saved: hodnotaVcera - 2.3860
16/10/19 15:12: New data pair saved: hodnotaVcera - 23.5220
16/10/19 15:12: New data pair saved: hodnotaVcera - 77.2150
16/10/19 15:12: New data pair saved: hodnotaVcera - 3.9940
16/10/19 15:12: ------------------------------------------------- 
 url:https://www.kurzy.cz/kurzy-men/
 DataItem name: kurzyMen

 mena: [USD, AUD, BRL, GBP, BGN, CNY, DKK, EUR, PHP, HKD, HRK, INR, IDR, ISK, ILS, JPY, ZAR, KRW, CAD, HUF, MYR, MXN, XDR, NOK, NZD, PLN, RON, RUB, SGD, SEK, CHF, THB, TRY]
 hodnotaDnes: [23.3650, 15.7140, 5.5980, 29.7600, 13.1700, 3.2910, 3.4480, 25.7600, 45.3160, 2.9780, 3.4660, 32.7050, 1.6490, 18.6260, 6.5980, 21.4880, 1.5600, 1.9660, 17.6890, 7.7350, 5.5700, 1.2150, 32.0270, 2.5390, 14.5930, 5.9960, 5.4160, 36.3830, 17.0180, 2.3770, 23.4270, 76.8080, 3.9570]
 hodnotaVcera: [23.4580, 15.8480, 5.6800, 29.6600, 13.2010, 3.3130, 3.4560, 25.8200, 45.4340, 2.9900, 3.4730, 32.8100, 1.6560, 18.6700, 6.6580, 21.6570, 1.5780, 1.9780, 17.7310, 7.7680, 5.5980, 1.2200, 32.1500, 2.5650, 14.7120, 6.0110, 5.4310, 36.3950, 17.1130, 2.3860, 23.5220, 77.2150, 3.9940]
 -------------------------------------------------
